path,name,rows,cols,nnzs,sparsity
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_1_self_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_1_self_attention_multihead_attention_output_transform_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_5_encdec_attention_multihead_attention_q_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_5_encdec_attention_multihead_attention_q_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_4_self_attention_multihead_attention_q_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_4_self_attention_multihead_attention_q_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_5_self_attention_multihead_attention_q_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_5_self_attention_multihead_attention_q_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_5_ffn_conv1_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_5_ffn_conv1_fully_connected,2048,512,20971.0,0.980000495911
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_4_ffn_conv2_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_4_ffn_conv2_fully_connected,512,2048,20971.0,0.980000495911
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_1_ffn_conv2_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_1_ffn_conv2_fully_connected,512,2048,20971.0,0.980000495911
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_1_encdec_attention_multihead_attention_v_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_1_encdec_attention_multihead_attention_v_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_2_ffn_conv1_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_2_ffn_conv1_fully_connected,2048,512,20971.0,0.980000495911
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_4_self_attention_multihead_attention_k_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_4_self_attention_multihead_attention_k_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_2_encdec_attention_multihead_attention_v_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_2_encdec_attention_multihead_attention_v_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_1_self_attention_multihead_attention_q_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_1_self_attention_multihead_attention_q_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_4_self_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_4_self_attention_multihead_attention_output_transform_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_3_self_attention_multihead_attention_q_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_3_self_attention_multihead_attention_q_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_1_self_attention_multihead_attention_q_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_1_self_attention_multihead_attention_q_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_4_ffn_conv1_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_4_ffn_conv1_fully_connected,2048,512,20970.0,0.980001449585
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_0_encdec_attention_multihead_attention_q_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_0_encdec_attention_multihead_attention_q_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_0_self_attention_multihead_attention_v_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_0_self_attention_multihead_attention_v_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_1_self_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_1_self_attention_multihead_attention_output_transform_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_5_self_attention_multihead_attention_q_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_5_self_attention_multihead_attention_q_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_3_ffn_conv2_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_3_ffn_conv2_fully_connected,512,2048,20971.0,0.980000495911
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_3_self_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_3_self_attention_multihead_attention_output_transform_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_5_ffn_conv2_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_5_ffn_conv2_fully_connected,512,2048,20971.0,0.980000495911
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_5_ffn_conv2_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_5_ffn_conv2_fully_connected,512,2048,20971.0,0.980000495911
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_2_self_attention_multihead_attention_k_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_2_self_attention_multihead_attention_k_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_3_self_attention_multihead_attention_k_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_3_self_attention_multihead_attention_k_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_3_self_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_3_self_attention_multihead_attention_output_transform_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_4_encdec_attention_multihead_attention_k_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_4_encdec_attention_multihead_attention_k_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_0_self_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_0_self_attention_multihead_attention_output_transform_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_5_self_attention_multihead_attention_k_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_5_self_attention_multihead_attention_k_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_5_self_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_5_self_attention_multihead_attention_output_transform_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_4_self_attention_multihead_attention_k_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_4_self_attention_multihead_attention_k_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_2_ffn_conv2_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_2_ffn_conv2_fully_connected,512,2048,20971.0,0.980000495911
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_3_encdec_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_3_encdec_attention_multihead_attention_output_transform_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_0_self_attention_multihead_attention_q_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_0_self_attention_multihead_attention_q_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_1_self_attention_multihead_attention_k_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_1_self_attention_multihead_attention_k_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_1_ffn_conv1_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_1_ffn_conv1_fully_connected,2048,512,20971.0,0.980000495911
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_3_self_attention_multihead_attention_k_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_3_self_attention_multihead_attention_k_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_4_self_attention_multihead_attention_q_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_4_self_attention_multihead_attention_q_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_1_encdec_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_1_encdec_attention_multihead_attention_output_transform_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_0_encdec_attention_multihead_attention_k_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_0_encdec_attention_multihead_attention_k_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_4_encdec_attention_multihead_attention_v_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_4_encdec_attention_multihead_attention_v_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_0_self_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_0_self_attention_multihead_attention_output_transform_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_0_ffn_conv1_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_0_ffn_conv1_fully_connected,2048,512,20971.0,0.980000495911
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_4_encdec_attention_multihead_attention_q_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_4_encdec_attention_multihead_attention_q_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_2_self_attention_multihead_attention_v_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_2_self_attention_multihead_attention_v_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_2_self_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_2_self_attention_multihead_attention_output_transform_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_2_self_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_2_self_attention_multihead_attention_output_transform_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_3_self_attention_multihead_attention_v_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_3_self_attention_multihead_attention_v_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_1_self_attention_multihead_attention_k_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_1_self_attention_multihead_attention_k_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_4_ffn_conv1_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_4_ffn_conv1_fully_connected,2048,512,20971.0,0.980000495911
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_2_encdec_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_2_encdec_attention_multihead_attention_output_transform_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_4_self_attention_multihead_attention_v_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_4_self_attention_multihead_attention_v_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_4_self_attention_multihead_attention_v_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_4_self_attention_multihead_attention_v_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_0_self_attention_multihead_attention_k_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_0_self_attention_multihead_attention_k_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_5_self_attention_multihead_attention_v_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_5_self_attention_multihead_attention_v_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_3_self_attention_multihead_attention_v_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_3_self_attention_multihead_attention_v_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_0_encdec_attention_multihead_attention_v_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_0_encdec_attention_multihead_attention_v_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_2_self_attention_multihead_attention_q_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_2_self_attention_multihead_attention_q_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_0_self_attention_multihead_attention_v_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_0_self_attention_multihead_attention_v_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_0_self_attention_multihead_attention_q_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_0_self_attention_multihead_attention_q_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_0_encdec_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_0_encdec_attention_multihead_attention_output_transform_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_2_ffn_conv2_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_2_ffn_conv2_fully_connected,512,2048,20971.0,0.980000495911
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_3_encdec_attention_multihead_attention_v_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_3_encdec_attention_multihead_attention_v_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_3_encdec_attention_multihead_attention_k_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_3_encdec_attention_multihead_attention_k_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_0_self_attention_multihead_attention_k_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_0_self_attention_multihead_attention_k_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_5_self_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_5_self_attention_multihead_attention_output_transform_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_5_encdec_attention_multihead_attention_v_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_5_encdec_attention_multihead_attention_v_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_4_self_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_4_self_attention_multihead_attention_output_transform_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_5_self_attention_multihead_attention_v_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_5_self_attention_multihead_attention_v_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_1_encdec_attention_multihead_attention_q_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_1_encdec_attention_multihead_attention_q_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_1_ffn_conv2_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_1_ffn_conv2_fully_connected,512,2048,20971.0,0.980000495911
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_5_encdec_attention_multihead_attention_k_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_5_encdec_attention_multihead_attention_k_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_2_ffn_conv1_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_2_ffn_conv1_fully_connected,2048,512,20971.0,0.980000495911
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_1_ffn_conv1_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_1_ffn_conv1_fully_connected,2048,512,20971.0,0.980000495911
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_3_ffn_conv1_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_3_ffn_conv1_fully_connected,2048,512,20971.0,0.980000495911
dlmc/transformer/magnitude_pruning/0.98/symbol_modality_33288_512_shared_.mtx,transformer/magnitude_pruning/0.98/symbol_modality_33288_512_shared_,33288,512,340867.0,0.980000124388
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_1_encdec_attention_multihead_attention_k_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_1_encdec_attention_multihead_attention_k_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_encoder_layer_0_ffn_conv2_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_encoder_layer_0_ffn_conv2_fully_connected,512,2048,20971.0,0.980000495911
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_2_self_attention_multihead_attention_v_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_2_self_attention_multihead_attention_v_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_2_self_attention_multihead_attention_q_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_2_self_attention_multihead_attention_q_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_5_ffn_conv1_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_5_ffn_conv1_fully_connected,2048,512,20971.0,0.980000495911
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_5_self_attention_multihead_attention_k_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_5_self_attention_multihead_attention_k_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_3_encdec_attention_multihead_attention_q_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_3_encdec_attention_multihead_attention_q_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_2_encdec_attention_multihead_attention_q_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_2_encdec_attention_multihead_attention_q_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_4_encdec_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_4_encdec_attention_multihead_attention_output_transform_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_3_self_attention_multihead_attention_q_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_3_self_attention_multihead_attention_q_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_3_ffn_conv1_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_3_ffn_conv1_fully_connected,2048,512,20971.0,0.980000495911
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_2_self_attention_multihead_attention_k_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_2_self_attention_multihead_attention_k_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.98/body_decoder_layer_2_encdec_attention_multihead_attention_k_fully_connected.mtx,transformer/magnitude_pruning/0.98/body_decoder_layer_2_encdec_attention_multihead_attention_k_fully_connected,512,512,5242.0,0.980003356934
dlmc/transformer/magnitude_pruning/0.9/body_encoder_layer_4_ffn_conv2_fully_connected.mtx,transformer/magnitude_pruning/0.9/body_encoder_layer_4_ffn_conv2_fully_connected,512,2048,104857.0,0.900000572205
dlmc/transformer/magnitude_pruning/0.9/body_decoder_layer_5_encdec_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/magnitude_pruning/0.9/body_decoder_layer_5_encdec_attention_multihead_attention_output_transform_fully_connected,512,512,26214.0,0.900001525879
dlmc/transformer/magnitude_pruning/0.9/body_decoder_layer_0_ffn_conv2_fully_connected.mtx,transformer/magnitude_pruning/0.9/body_decoder_layer_0_ffn_conv2_fully_connected,512,2048,104857.0,0.900000572205
dlmc/transformer/magnitude_pruning/0.9/body_decoder_layer_1_self_attention_multihead_attention_v_fully_connected.mtx,transformer/magnitude_pruning/0.9/body_decoder_layer_1_self_attention_multihead_attention_v_fully_connected,512,512,26214.0,0.900001525879
dlmc/transformer/magnitude_pruning/0.9/body_decoder_layer_0_ffn_conv1_fully_connected.mtx,transformer/magnitude_pruning/0.9/body_decoder_layer_0_ffn_conv1_fully_connected,2048,512,104857.0,0.900000572205
dlmc/transformer/magnitude_pruning/0.9/body_encoder_layer_1_self_attention_multihead_attention_v_fully_connected.mtx,transformer/magnitude_pruning/0.9/body_encoder_layer_1_self_attention_multihead_attention_v_fully_connected,512,512,26214.0,0.900001525879
dlmc/transformer/magnitude_pruning/0.9/body_encoder_layer_3_ffn_conv2_fully_connected.mtx,transformer/magnitude_pruning/0.9/body_encoder_layer_3_ffn_conv2_fully_connected,512,2048,104857.0,0.900000572205
dlmc/transformer/magnitude_pruning/0.9/body_encoder_layer_1_self_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/magnitude_pruning/0.9/body_encoder_layer_1_self_attention_multihead_attention_output_transform_fully_connected,512,512,26214.0,0.900001525879
dlmc/transformer/magnitude_pruning/0.9/body_decoder_layer_5_encdec_attention_multihead_attention_q_fully_connected.mtx,transformer/magnitude_pruning/0.9/body_decoder_layer_5_encdec_attention_multihead_attention_q_fully_connected,512,512,26214.0,0.900001525879
dlmc/transformer/magnitude_pruning/0.9/body_decoder_layer_4_self_attention_multihead_attention_q_fully_connected.mtx,transformer/magnitude_pruning/0.9/body_decoder_layer_4_self_attention_multihead_attention_q_fully_connected,512,512,26214.0,0.900001525879
dlmc/transformer/magnitude_pruning/0.9/body_decoder_layer_5_self_attention_multihead_attention_q_fully_connected.mtx,transformer/magnitude_pruning/0.9/body_decoder_layer_5_self_attention_multihead_attention_q_fully_connected,512,512,26214.0,0.900001525879
dlmc/transformer/magnitude_pruning/0.9/body_encoder_layer_5_ffn_conv1_fully_connected.mtx,transformer/magnitude_pruning/0.9/body_encoder_layer_5_ffn_conv1_fully_connected,2048,512,104857.0,0.900000572205
dlmc/transformer/magnitude_pruning/0.9/body_decoder_layer_4_ffn_conv2_fully_connected.mtx,transformer/magnitude_pruning/0.9/body_decoder_layer_4_ffn_conv2_fully_connected,512,2048,104857.0,0.900000572205
dlmc/transformer/magnitude_pruning/0.9/body_decoder_layer_1_ffn_conv2_fully_connected.mtx,transformer/magnitude_pruning/0.9/body_decoder_layer_1_ffn_conv2_fully_connected,512,2048,104857.0,0.900000572205
dlmc/transformer/magnitude_pruning/0.9/body_decoder_layer_1_encdec_attention_multihead_attention_v_fully_connected.mtx,transformer/magnitude_pruning/0.9/body_decoder_layer_1_encdec_attention_multihead_attention_v_fully_connected,512,512,26214.0,0.900001525879
dlmc/transformer/magnitude_pruning/0.9/body_decoder_layer_2_ffn_conv1_fully_connected.mtx,transformer/magnitude_pruning/0.9/body_decoder_layer_2_ffn_conv1_fully_connected,2048,512,104857.0,0.900000572205
dlmc/transformer/magnitude_pruning/0.9/body_encoder_layer_4_self_attention_multihead_attention_k_fully_connected.mtx,transformer/magnitude_pruning/0.9/body_encoder_layer_4_self_attention_multihead_attention_k_fully_connected,512,512,26214.0,0.900001525879
dlmc/transformer/magnitude_pruning/0.9/body_decoder_layer_2_encdec_attention_multihead_attention_v_fully_connected.mtx,transformer/magnitude_pruning/0.9/body_decoder_layer_2_encdec_attention_multihead_attention_v_fully_connected,512,512,26214.0,0.900001525879
dlmc/transformer/magnitude_pruning/0.9/body_encoder_layer_1_self_attention_multihead_attention_q_fully_connected.mtx,transformer/magnitude_pruning/0.9/body_encoder_layer_1_self_attention_multihead_attention_q_fully_connected,512,512,26214.0,0.900001525879
dlmc/transformer/magnitude_pruning/0.9/body_decoder_layer_4_self_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/magnitude_pruning/0.9/body_decoder_layer_4_self_attention_multihead_attention_output_transform_fully_connected,512,512,26214.0,0.900001525879
dlmc/transformer/magnitude_pruning/0.9/body_encoder_layer_3_self_attention_multihead_attention_q_fully_connected.mtx,transformer/magnitude_pruning/0.9/body_encoder_layer_3_self_attention_multihead_attention_q_fully_connected,512,512,26214.0,0.900001525879
dlmc/transformer/magnitude_pruning/0.9/body_decoder_layer_1_self_attention_multihead_attention_q_fully_connected.mtx,transformer/magnitude_pruning/0.9/body_decoder_layer_1_self_attention_multihead_attention_q_fully_connected,512,512,26214.0,0.900001525879
dlmc/transformer/magnitude_pruning/0.9/body_encoder_layer_4_ffn_conv1_fully_connected.mtx,transformer/magnitude_pruning/0.9/body_encoder_layer_4_ffn_conv1_fully_connected,2048,512,104857.0,0.900000572205
dlmc/transformer/magnitude_pruning/0.9/body_decoder_layer_0_encdec_attention_multihead_attention_q_fully_connected.mtx,transformer/magnitude_pruning/0.9/body_decoder_layer_0_encdec_attention_multihead_attention_q_fully_connected,512,512,26214.0,0.900001525879
dlmc/transformer/magnitude_pruning/0.9/body_decoder_layer_0_self_attention_multihead_attention_v_fully_connected.mtx,transformer/magnitude_pruning/0.9/body_decoder_layer_0_self_attention_multihead_attention_v_fully_connected,512,512,26214.0,0.900001525879
dlmc/transformer/magnitude_pruning/0.9/body_decoder_layer_1_self_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/magnitude_pruning/0.9/body_decoder_layer_1_self_attention_multihead_attention_output_transform_fully_connected,512,512,26214.0,0.900001525879
